modul_id,pelatihan_id,urutan_modul,judul_modul,deskripsi_modul,durasi_menit,materi_url,is_preview,status_aktif,created_at
MOD002183,PLT000364,7,7. Merek dagang,Pembahasan merek dagang menggunakan studi kasus usaha kecil dan template kerja sederhana.,66,https://cdn.umkmtumbuh.local/materi/plt000364/modul-7.pdf,false,true,2025-03-06 11:20:07
MOD002184,PLT000365,1,1. Kebijakan halal,Materi praktik tentang kebijakan halal dengan contoh penerapan langsung pada UMKM.,73,https://cdn.umkmtumbuh.local/materi/plt000365/modul-1.pdf,true,true,2025-03-16 08:20:08
MOD002185,PLT000365,2,2. Alur produksi,Pembahasan alur produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,25,https://cdn.umkmtumbuh.local/materi/plt000365/modul-2.pdf,false,true,2025-03-16 08:20:08
MOD002186,PLT000365,3,3. Bahan dan pemasok,Materi praktik tentang bahan dan pemasok dengan contoh penerapan langsung pada UMKM.,32,https://cdn.umkmtumbuh.local/materi/plt000365/modul-3.pdf,false,true,2025-03-16 08:20:08
MOD002187,PLT000365,4,4. Dokumen SJPH,Materi praktik tentang dokumen sjph dengan contoh penerapan langsung pada UMKM.,39,https://cdn.umkmtumbuh.local/materi/plt000365/modul-4.pdf,false,true,2025-03-16 08:20:08
MOD002188,PLT000365,5,5. Kebijakan halal,Materi praktik tentang kebijakan halal dengan contoh penerapan langsung pada UMKM.,46,https://cdn.umkmtumbuh.local/materi/plt000365/modul-5.pdf,false,true,2025-03-16 08:20:08
MOD002189,PLT000365,6,6. Alur produksi,Modul alur produksi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,53,https://cdn.umkmtumbuh.local/materi/plt000365/modul-6.pdf,false,true,2025-03-16 08:20:08
MOD002190,PLT000365,7,7. Bahan dan pemasok,Modul bahan dan pemasok berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,60,https://cdn.umkmtumbuh.local/materi/plt000365/modul-7.pdf,false,true,2025-03-16 08:20:08
MOD002191,PLT000365,8,8. Dokumen SJPH,Pembahasan dokumen sjph menggunakan studi kasus usaha kecil dan template kerja sederhana.,67,https://cdn.umkmtumbuh.local/materi/plt000365/modul-8.pdf,false,true,2025-03-16 08:20:08
MOD002192,PLT000366,1,1. Biaya bahan baku,Modul biaya bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,74,https://cdn.umkmtumbuh.local/materi/plt000366/modul-1.pdf,true,true,2025-09-19 03:56:59
MOD002193,PLT000366,2,2. Biaya tenaga kerja,Pembahasan biaya tenaga kerja menggunakan studi kasus usaha kecil dan template kerja sederhana.,26,https://cdn.umkmtumbuh.local/materi/plt000366/modul-2.pdf,false,true,2025-09-19 03:56:59
MOD002194,PLT000366,3,3. Overhead,Materi praktik tentang overhead dengan contoh penerapan langsung pada UMKM.,33,https://cdn.umkmtumbuh.local/materi/plt000366/modul-3.pdf,false,true,2025-09-19 03:56:59
MOD002195,PLT000366,4,4. Penentuan harga jual,Pembahasan penentuan harga jual menggunakan studi kasus usaha kecil dan template kerja sederhana.,40,https://cdn.umkmtumbuh.local/materi/plt000366/modul-4.pdf,false,true,2025-09-19 03:56:59
MOD002196,PLT000366,5,5. Biaya bahan baku,Pembahasan biaya bahan baku menggunakan studi kasus usaha kecil dan template kerja sederhana.,47,https://cdn.umkmtumbuh.local/materi/plt000366/modul-5.pdf,false,true,2025-09-19 03:56:59
MOD002197,PLT000367,1,1. Judul produk,Pembahasan judul produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,54,https://cdn.umkmtumbuh.local/materi/plt000367/modul-1.pdf,true,true,2026-03-11 13:12:08
MOD002198,PLT000367,2,2. Deskripsi SEO,Materi praktik tentang deskripsi seo dengan contoh penerapan langsung pada UMKM.,61,https://cdn.umkmtumbuh.local/materi/plt000367/modul-2.pdf,false,true,2026-03-11 13:12:08
MOD002199,PLT000367,3,3. Voucher dan promosi,Pembahasan voucher dan promosi menggunakan studi kasus usaha kecil dan template kerja sederhana.,68,https://cdn.umkmtumbuh.local/materi/plt000367/modul-3.pdf,false,true,2026-03-11 13:12:08
MOD002200,PLT000367,4,4. Manajemen rating,Pembahasan manajemen rating menggunakan studi kasus usaha kecil dan template kerja sederhana.,20,https://cdn.umkmtumbuh.local/materi/plt000367/modul-4.pdf,false,true,2026-03-11 13:12:08
MOD002201,PLT000367,5,5. Judul produk,Materi praktik tentang judul produk dengan contoh penerapan langsung pada UMKM.,27,https://cdn.umkmtumbuh.local/materi/plt000367/modul-5.pdf,false,true,2026-03-11 13:12:08
MOD002202,PLT000367,6,6. Deskripsi SEO,Modul deskripsi seo berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,34,https://cdn.umkmtumbuh.local/materi/plt000367/modul-6.pdf,false,true,2026-03-11 13:12:08
MOD002203,PLT000367,7,7. Voucher dan promosi,Pembahasan voucher dan promosi menggunakan studi kasus usaha kecil dan template kerja sederhana.,41,https://cdn.umkmtumbuh.local/materi/plt000367/modul-7.pdf,false,true,2026-03-11 13:12:08
MOD002204,PLT000367,8,8. Manajemen rating,Pembahasan manajemen rating menggunakan studi kasus usaha kecil dan template kerja sederhana.,48,https://cdn.umkmtumbuh.local/materi/plt000367/modul-8.pdf,false,true,2026-03-11 13:12:08
MOD002205,PLT000368,1,1. Kurasi produk ekspor,Pembahasan kurasi produk ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,55,https://cdn.umkmtumbuh.local/materi/plt000368/modul-1.pdf,true,true,2025-01-20 04:28:08
MOD002206,PLT000368,2,2. Dokumen ekspor,Pembahasan dokumen ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,62,https://cdn.umkmtumbuh.local/materi/plt000368/modul-2.pdf,false,true,2025-01-20 04:28:08
MOD002207,PLT000368,3,3. Kemasan pengiriman,Modul kemasan pengiriman berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,69,https://cdn.umkmtumbuh.local/materi/plt000368/modul-3.pdf,false,true,2025-01-20 04:28:08
MOD002208,PLT000368,4,4. Riset negara tujuan,Pembahasan riset negara tujuan menggunakan studi kasus usaha kecil dan template kerja sederhana.,21,https://cdn.umkmtumbuh.local/materi/plt000368/modul-4.pdf,false,true,2025-01-20 04:28:08
MOD002209,PLT000369,1,1. Identitas merek,Materi praktik tentang identitas merek dengan contoh penerapan langsung pada UMKM.,28,https://cdn.umkmtumbuh.local/materi/plt000369/modul-1.pdf,true,true,2025-08-08 13:23:20
MOD002210,PLT000369,2,2. Label produk,Modul label produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,35,https://cdn.umkmtumbuh.local/materi/plt000369/modul-2.pdf,false,true,2025-08-08 13:23:20
MOD002211,PLT000369,3,3. Informasi kemasan,Pembahasan informasi kemasan menggunakan studi kasus usaha kecil dan template kerja sederhana.,42,https://cdn.umkmtumbuh.local/materi/plt000369/modul-3.pdf,false,true,2025-08-08 13:23:20
MOD002212,PLT000369,4,4. Mockup kemasan,Materi praktik tentang mockup kemasan dengan contoh penerapan langsung pada UMKM.,49,https://cdn.umkmtumbuh.local/materi/plt000369/modul-4.pdf,false,true,2025-08-08 13:23:20
MOD002213,PLT000369,5,5. Identitas merek,Modul identitas merek berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,56,https://cdn.umkmtumbuh.local/materi/plt000369/modul-5.pdf,false,true,2025-08-08 13:23:20
MOD002214,PLT000369,6,6. Label produk,Pembahasan label produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,63,https://cdn.umkmtumbuh.local/materi/plt000369/modul-6.pdf,false,true,2025-08-08 13:23:20
MOD002215,PLT000370,1,1. SOP respon pelanggan,Pembahasan sop respon pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,70,https://cdn.umkmtumbuh.local/materi/plt000370/modul-1.pdf,true,true,2025-06-13 01:06:38
MOD002216,PLT000370,2,2. Komplain pelanggan,Pembahasan komplain pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,22,https://cdn.umkmtumbuh.local/materi/plt000370/modul-2.pdf,false,true,2025-06-13 01:06:38
MOD002217,PLT000370,3,3. Database pelanggan,Materi praktik tentang database pelanggan dengan contoh penerapan langsung pada UMKM.,29,https://cdn.umkmtumbuh.local/materi/plt000370/modul-3.pdf,false,true,2025-06-13 01:06:38
MOD002218,PLT000370,4,4. Program loyalitas,Materi praktik tentang program loyalitas dengan contoh penerapan langsung pada UMKM.,36,https://cdn.umkmtumbuh.local/materi/plt000370/modul-4.pdf,false,true,2025-06-13 01:06:38
MOD002219,PLT000370,5,5. SOP respon pelanggan,Pembahasan sop respon pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,43,https://cdn.umkmtumbuh.local/materi/plt000370/modul-5.pdf,false,true,2025-06-13 01:06:38
MOD002220,PLT000370,6,6. Komplain pelanggan,Materi praktik tentang komplain pelanggan dengan contoh penerapan langsung pada UMKM.,50,https://cdn.umkmtumbuh.local/materi/plt000370/modul-6.pdf,false,true,2025-06-13 01:06:38
MOD002221,PLT000371,1,1. SOP produksi,Pembahasan sop produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,57,https://cdn.umkmtumbuh.local/materi/plt000371/modul-1.pdf,true,true,2024-03-20 09:50:54
MOD002222,PLT000371,2,2. Kontrol kualitas,Pembahasan kontrol kualitas menggunakan studi kasus usaha kecil dan template kerja sederhana.,64,https://cdn.umkmtumbuh.local/materi/plt000371/modul-2.pdf,false,true,2024-03-20 09:50:54
MOD002223,PLT000371,3,3. Stok bahan baku,Modul stok bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,71,https://cdn.umkmtumbuh.local/materi/plt000371/modul-3.pdf,false,true,2024-03-20 09:50:54
MOD002224,PLT000371,4,4. Pengurangan waste,Pembahasan pengurangan waste menggunakan studi kasus usaha kecil dan template kerja sederhana.,23,https://cdn.umkmtumbuh.local/materi/plt000371/modul-4.pdf,false,true,2024-03-20 09:50:54
MOD002225,PLT000371,5,5. SOP produksi,Materi praktik tentang sop produksi dengan contoh penerapan langsung pada UMKM.,30,https://cdn.umkmtumbuh.local/materi/plt000371/modul-5.pdf,false,true,2024-03-20 09:50:54
MOD002226,PLT000371,6,6. Kontrol kualitas,Materi praktik tentang kontrol kualitas dengan contoh penerapan langsung pada UMKM.,37,https://cdn.umkmtumbuh.local/materi/plt000371/modul-6.pdf,false,true,2024-03-20 09:50:54
MOD002227,PLT000371,7,7. Stok bahan baku,Modul stok bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,44,https://cdn.umkmtumbuh.local/materi/plt000371/modul-7.pdf,false,true,2024-03-20 09:50:54
MOD002228,PLT000371,8,8. Pengurangan waste,Materi praktik tentang pengurangan waste dengan contoh penerapan langsung pada UMKM.,51,https://cdn.umkmtumbuh.local/materi/plt000371/modul-8.pdf,false,true,2024-03-20 09:50:54
MOD002229,PLT000372,1,1. Storytelling usaha,Pembahasan storytelling usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,58,https://cdn.umkmtumbuh.local/materi/plt000372/modul-1.pdf,true,true,2024-09-19 23:12:47
MOD002230,PLT000372,2,2. Unique selling point,Modul unique selling point berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,65,https://cdn.umkmtumbuh.local/materi/plt000372/modul-2.pdf,false,true,2024-09-19 23:12:47
MOD002231,PLT000372,3,3. Pitch deck,Materi praktik tentang pitch deck dengan contoh penerapan langsung pada UMKM.,72,https://cdn.umkmtumbuh.local/materi/plt000372/modul-3.pdf,false,true,2024-09-19 23:12:47
MOD002232,PLT000372,4,4. Simulasi presentasi,Pembahasan simulasi presentasi menggunakan studi kasus usaha kecil dan template kerja sederhana.,24,https://cdn.umkmtumbuh.local/materi/plt000372/modul-4.pdf,false,true,2024-09-19 23:12:47
MOD002233,PLT000372,5,5. Storytelling usaha,Materi praktik tentang storytelling usaha dengan contoh penerapan langsung pada UMKM.,31,https://cdn.umkmtumbuh.local/materi/plt000372/modul-5.pdf,false,true,2024-09-19 23:12:47
MOD002234,PLT000372,6,6. Unique selling point,Modul unique selling point berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,38,https://cdn.umkmtumbuh.local/materi/plt000372/modul-6.pdf,false,true,2024-09-19 23:12:47
MOD002235,PLT000373,1,1. Dasar arus kas,Modul dasar arus kas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,45,https://cdn.umkmtumbuh.local/materi/plt000373/modul-1.pdf,true,true,2024-02-24 20:33:51
MOD002236,PLT000373,2,2. Pencatatan transaksi harian,Modul pencatatan transaksi harian berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,52,https://cdn.umkmtumbuh.local/materi/plt000373/modul-2.pdf,false,true,2024-02-24 20:33:51
MOD002237,PLT000373,3,3. Laporan laba rugi sederhana,Modul laporan laba rugi sederhana berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,59,https://cdn.umkmtumbuh.local/materi/plt000373/modul-3.pdf,false,true,2024-02-24 20:33:51
MOD002238,PLT000373,4,4. Evaluasi margin usaha,Pembahasan evaluasi margin usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,66,https://cdn.umkmtumbuh.local/materi/plt000373/modul-4.pdf,false,true,2024-02-24 20:33:51
MOD002239,PLT000374,1,1. Segmentasi pelanggan,Pembahasan segmentasi pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,73,https://cdn.umkmtumbuh.local/materi/plt000374/modul-1.pdf,true,true,2026-01-31 21:16:11
MOD002240,PLT000374,2,2. Konten Instagram dan TikTok,Pembahasan konten instagram dan tiktok menggunakan studi kasus usaha kecil dan template kerja sederhana.,25,https://cdn.umkmtumbuh.local/materi/plt000374/modul-2.pdf,false,true,2026-01-31 21:16:11
MOD002241,PLT000374,3,3. Kalender promosi,Pembahasan kalender promosi menggunakan studi kasus usaha kecil dan template kerja sederhana.,32,https://cdn.umkmtumbuh.local/materi/plt000374/modul-3.pdf,false,true,2026-01-31 21:16:11
MOD002242,PLT000374,4,4. Evaluasi metrik kampanye,Materi praktik tentang evaluasi metrik kampanye dengan contoh penerapan langsung pada UMKM.,39,https://cdn.umkmtumbuh.local/materi/plt000374/modul-4.pdf,false,true,2026-01-31 21:16:11
MOD002243,PLT000374,5,5. Segmentasi pelanggan,Materi praktik tentang segmentasi pelanggan dengan contoh penerapan langsung pada UMKM.,46,https://cdn.umkmtumbuh.local/materi/plt000374/modul-5.pdf,false,true,2026-01-31 21:16:11
MOD002244,PLT000375,1,1. Pencahayaan dasar,Pembahasan pencahayaan dasar menggunakan studi kasus usaha kecil dan template kerja sederhana.,53,https://cdn.umkmtumbuh.local/materi/plt000375/modul-1.pdf,true,true,2025-02-26 00:32:34
MOD002245,PLT000375,2,2. Angle foto produk,Modul angle foto produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,60,https://cdn.umkmtumbuh.local/materi/plt000375/modul-2.pdf,false,true,2025-02-26 00:32:34
MOD002246,PLT000375,3,3. Editing ringan,Modul editing ringan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,67,https://cdn.umkmtumbuh.local/materi/plt000375/modul-3.pdf,false,true,2025-02-26 00:32:34
MOD002247,PLT000375,4,4. Katalog marketplace,Materi praktik tentang katalog marketplace dengan contoh penerapan langsung pada UMKM.,74,https://cdn.umkmtumbuh.local/materi/plt000375/modul-4.pdf,false,true,2025-02-26 00:32:34
MOD002248,PLT000375,5,5. Pencahayaan dasar,Pembahasan pencahayaan dasar menggunakan studi kasus usaha kecil dan template kerja sederhana.,26,https://cdn.umkmtumbuh.local/materi/plt000375/modul-5.pdf,false,true,2025-02-26 00:32:34
MOD002249,PLT000375,6,6. Angle foto produk,Modul angle foto produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,33,https://cdn.umkmtumbuh.local/materi/plt000375/modul-6.pdf,false,true,2025-02-26 00:32:34
MOD002250,PLT000375,7,7. Editing ringan,Modul editing ringan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,40,https://cdn.umkmtumbuh.local/materi/plt000375/modul-7.pdf,false,true,2025-02-26 00:32:34
MOD002251,PLT000375,8,8. Katalog marketplace,Pembahasan katalog marketplace menggunakan studi kasus usaha kecil dan template kerja sederhana.,47,https://cdn.umkmtumbuh.local/materi/plt000375/modul-8.pdf,false,true,2025-02-26 00:32:34
MOD002252,PLT000376,1,1. NIB dan OSS,Modul nib dan oss berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,54,https://cdn.umkmtumbuh.local/materi/plt000376/modul-1.pdf,true,true,2025-04-21 03:14:09
MOD002253,PLT000376,2,2. NPWP usaha,Pembahasan npwp usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,61,https://cdn.umkmtumbuh.local/materi/plt000376/modul-2.pdf,false,true,2025-04-21 03:14:09
MOD002254,PLT000376,3,3. Merek dagang,Pembahasan merek dagang menggunakan studi kasus usaha kecil dan template kerja sederhana.,68,https://cdn.umkmtumbuh.local/materi/plt000376/modul-3.pdf,false,true,2025-04-21 03:14:09
MOD002255,PLT000376,4,4. Dokumen administrasi,Pembahasan dokumen administrasi menggunakan studi kasus usaha kecil dan template kerja sederhana.,20,https://cdn.umkmtumbuh.local/materi/plt000376/modul-4.pdf,false,true,2025-04-21 03:14:09
MOD002256,PLT000377,1,1. Kebijakan halal,Pembahasan kebijakan halal menggunakan studi kasus usaha kecil dan template kerja sederhana.,27,https://cdn.umkmtumbuh.local/materi/plt000377/modul-1.pdf,true,true,2025-10-04 00:49:41
MOD002257,PLT000377,2,2. Alur produksi,Modul alur produksi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,34,https://cdn.umkmtumbuh.local/materi/plt000377/modul-2.pdf,false,true,2025-10-04 00:49:41
MOD002258,PLT000377,3,3. Bahan dan pemasok,Pembahasan bahan dan pemasok menggunakan studi kasus usaha kecil dan template kerja sederhana.,41,https://cdn.umkmtumbuh.local/materi/plt000377/modul-3.pdf,false,true,2025-10-04 00:49:41
MOD002259,PLT000377,4,4. Dokumen SJPH,Modul dokumen sjph berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,48,https://cdn.umkmtumbuh.local/materi/plt000377/modul-4.pdf,false,true,2025-10-04 00:49:41
MOD002260,PLT000377,5,5. Kebijakan halal,Pembahasan kebijakan halal menggunakan studi kasus usaha kecil dan template kerja sederhana.,55,https://cdn.umkmtumbuh.local/materi/plt000377/modul-5.pdf,false,true,2025-10-04 00:49:41
MOD002261,PLT000377,6,6. Alur produksi,Materi praktik tentang alur produksi dengan contoh penerapan langsung pada UMKM.,62,https://cdn.umkmtumbuh.local/materi/plt000377/modul-6.pdf,false,true,2025-10-04 00:49:41
MOD002262,PLT000377,7,7. Bahan dan pemasok,Materi praktik tentang bahan dan pemasok dengan contoh penerapan langsung pada UMKM.,69,https://cdn.umkmtumbuh.local/materi/plt000377/modul-7.pdf,false,true,2025-10-04 00:49:41
MOD002263,PLT000377,8,8. Dokumen SJPH,Pembahasan dokumen sjph menggunakan studi kasus usaha kecil dan template kerja sederhana.,21,https://cdn.umkmtumbuh.local/materi/plt000377/modul-8.pdf,false,true,2025-10-04 00:49:41
MOD002264,PLT000378,1,1. Biaya bahan baku,Materi praktik tentang biaya bahan baku dengan contoh penerapan langsung pada UMKM.,28,https://cdn.umkmtumbuh.local/materi/plt000378/modul-1.pdf,true,true,2024-06-24 01:01:29
MOD002265,PLT000378,2,2. Biaya tenaga kerja,Materi praktik tentang biaya tenaga kerja dengan contoh penerapan langsung pada UMKM.,35,https://cdn.umkmtumbuh.local/materi/plt000378/modul-2.pdf,false,true,2024-06-24 01:01:29
MOD002266,PLT000378,3,3. Overhead,Pembahasan overhead menggunakan studi kasus usaha kecil dan template kerja sederhana.,42,https://cdn.umkmtumbuh.local/materi/plt000378/modul-3.pdf,false,true,2024-06-24 01:01:29
MOD002267,PLT000378,4,4. Penentuan harga jual,Modul penentuan harga jual berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,49,https://cdn.umkmtumbuh.local/materi/plt000378/modul-4.pdf,false,true,2024-06-24 01:01:29
MOD002268,PLT000378,5,5. Biaya bahan baku,Modul biaya bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,56,https://cdn.umkmtumbuh.local/materi/plt000378/modul-5.pdf,false,true,2024-06-24 01:01:29
MOD002269,PLT000379,1,1. Judul produk,Modul judul produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,63,https://cdn.umkmtumbuh.local/materi/plt000379/modul-1.pdf,true,true,2025-05-11 19:05:26
MOD002270,PLT000379,2,2. Deskripsi SEO,Materi praktik tentang deskripsi seo dengan contoh penerapan langsung pada UMKM.,70,https://cdn.umkmtumbuh.local/materi/plt000379/modul-2.pdf,false,true,2025-05-11 19:05:26
MOD002271,PLT000379,3,3. Voucher dan promosi,Modul voucher dan promosi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,22,https://cdn.umkmtumbuh.local/materi/plt000379/modul-3.pdf,false,true,2025-05-11 19:05:26
MOD002272,PLT000379,4,4. Manajemen rating,Modul manajemen rating berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,29,https://cdn.umkmtumbuh.local/materi/plt000379/modul-4.pdf,false,true,2025-05-11 19:05:26
MOD002273,PLT000379,5,5. Judul produk,Modul judul produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,36,https://cdn.umkmtumbuh.local/materi/plt000379/modul-5.pdf,false,true,2025-05-11 19:05:26
MOD002274,PLT000379,6,6. Deskripsi SEO,Pembahasan deskripsi seo menggunakan studi kasus usaha kecil dan template kerja sederhana.,43,https://cdn.umkmtumbuh.local/materi/plt000379/modul-6.pdf,false,true,2025-05-11 19:05:26
MOD002275,PLT000379,7,7. Voucher dan promosi,Materi praktik tentang voucher dan promosi dengan contoh penerapan langsung pada UMKM.,50,https://cdn.umkmtumbuh.local/materi/plt000379/modul-7.pdf,false,true,2025-05-11 19:05:26
MOD002276,PLT000380,1,1. Kurasi produk ekspor,Modul kurasi produk ekspor berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,57,https://cdn.umkmtumbuh.local/materi/plt000380/modul-1.pdf,true,true,2025-08-02 08:16:55
MOD002277,PLT000380,2,2. Dokumen ekspor,Pembahasan dokumen ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,64,https://cdn.umkmtumbuh.local/materi/plt000380/modul-2.pdf,false,true,2025-08-02 08:16:55
MOD002278,PLT000380,3,3. Kemasan pengiriman,Pembahasan kemasan pengiriman menggunakan studi kasus usaha kecil dan template kerja sederhana.,71,https://cdn.umkmtumbuh.local/materi/plt000380/modul-3.pdf,false,true,2025-08-02 08:16:55
MOD002279,PLT000380,4,4. Riset negara tujuan,Modul riset negara tujuan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,23,https://cdn.umkmtumbuh.local/materi/plt000380/modul-4.pdf,false,true,2025-08-02 08:16:55
MOD002280,PLT000381,1,1. Identitas merek,Pembahasan identitas merek menggunakan studi kasus usaha kecil dan template kerja sederhana.,30,https://cdn.umkmtumbuh.local/materi/plt000381/modul-1.pdf,true,true,2024-08-23 05:46:13
MOD002281,PLT000381,2,2. Label produk,Modul label produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,37,https://cdn.umkmtumbuh.local/materi/plt000381/modul-2.pdf,false,true,2024-08-23 05:46:13
MOD002282,PLT000381,3,3. Informasi kemasan,Modul informasi kemasan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,44,https://cdn.umkmtumbuh.local/materi/plt000381/modul-3.pdf,false,true,2024-08-23 05:46:13
MOD002283,PLT000381,4,4. Mockup kemasan,Materi praktik tentang mockup kemasan dengan contoh penerapan langsung pada UMKM.,51,https://cdn.umkmtumbuh.local/materi/plt000381/modul-4.pdf,false,true,2024-08-23 05:46:13
MOD002284,PLT000381,5,5. Identitas merek,Pembahasan identitas merek menggunakan studi kasus usaha kecil dan template kerja sederhana.,58,https://cdn.umkmtumbuh.local/materi/plt000381/modul-5.pdf,false,true,2024-08-23 05:46:13
MOD002285,PLT000381,6,6. Label produk,Materi praktik tentang label produk dengan contoh penerapan langsung pada UMKM.,65,https://cdn.umkmtumbuh.local/materi/plt000381/modul-6.pdf,false,true,2024-08-23 05:46:13
MOD002286,PLT000381,7,7. Informasi kemasan,Pembahasan informasi kemasan menggunakan studi kasus usaha kecil dan template kerja sederhana.,72,https://cdn.umkmtumbuh.local/materi/plt000381/modul-7.pdf,false,true,2024-08-23 05:46:13
MOD002287,PLT000381,8,8. Mockup kemasan,Pembahasan mockup kemasan menggunakan studi kasus usaha kecil dan template kerja sederhana.,24,https://cdn.umkmtumbuh.local/materi/plt000381/modul-8.pdf,false,true,2024-08-23 05:46:13
MOD002288,PLT000382,1,1. SOP respon pelanggan,Modul sop respon pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,31,https://cdn.umkmtumbuh.local/materi/plt000382/modul-1.pdf,true,true,2024-07-29 22:28:03
MOD002289,PLT000382,2,2. Komplain pelanggan,Materi praktik tentang komplain pelanggan dengan contoh penerapan langsung pada UMKM.,38,https://cdn.umkmtumbuh.local/materi/plt000382/modul-2.pdf,false,true,2024-07-29 22:28:03
MOD002290,PLT000382,3,3. Database pelanggan,Materi praktik tentang database pelanggan dengan contoh penerapan langsung pada UMKM.,45,https://cdn.umkmtumbuh.local/materi/plt000382/modul-3.pdf,false,true,2024-07-29 22:28:03
MOD002291,PLT000382,4,4. Program loyalitas,Modul program loyalitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,52,https://cdn.umkmtumbuh.local/materi/plt000382/modul-4.pdf,false,true,2024-07-29 22:28:03
MOD002292,PLT000382,5,5. SOP respon pelanggan,Materi praktik tentang sop respon pelanggan dengan contoh penerapan langsung pada UMKM.,59,https://cdn.umkmtumbuh.local/materi/plt000382/modul-5.pdf,false,true,2024-07-29 22:28:03
MOD002293,PLT000382,6,6. Komplain pelanggan,Pembahasan komplain pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,66,https://cdn.umkmtumbuh.local/materi/plt000382/modul-6.pdf,false,true,2024-07-29 22:28:03
MOD002294,PLT000382,7,7. Database pelanggan,Modul database pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,73,https://cdn.umkmtumbuh.local/materi/plt000382/modul-7.pdf,false,true,2024-07-29 22:28:03
MOD002295,PLT000382,8,8. Program loyalitas,Materi praktik tentang program loyalitas dengan contoh penerapan langsung pada UMKM.,25,https://cdn.umkmtumbuh.local/materi/plt000382/modul-8.pdf,false,true,2024-07-29 22:28:03
MOD002296,PLT000383,1,1. SOP produksi,Pembahasan sop produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,32,https://cdn.umkmtumbuh.local/materi/plt000383/modul-1.pdf,true,true,2025-01-04 15:12:56
MOD002297,PLT000383,2,2. Kontrol kualitas,Materi praktik tentang kontrol kualitas dengan contoh penerapan langsung pada UMKM.,39,https://cdn.umkmtumbuh.local/materi/plt000383/modul-2.pdf,false,true,2025-01-04 15:12:56
MOD002298,PLT000383,3,3. Stok bahan baku,Modul stok bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,46,https://cdn.umkmtumbuh.local/materi/plt000383/modul-3.pdf,false,true,2025-01-04 15:12:56
