umkm_id,kode_umkm,pelaku_umkm_id,diverifikasi_oleh_admin_id,lokasi_id,jenis_umkm_id,skala_usaha_id,kategori_usaha_id,status_umkm_id,nama_umkm,nib,deskripsi_usaha,produk_utama,tahun_berdiri,nomor_whatsapp,email_bisnis,jam_operasional,media_sosial_marketplace,logo_url,foto_cover_url,status_verified,tanggal_terdaftar,is_deleted,deleted_at,archived_at,created_at,updated_at
UMK003549,UMKM-2026-003549,PLK003549,ADM000086,LOK000638,FASHION,MIKRO,KATU02,AKTIF,Rumah Produksi Rempah Nusantara Kemeja,1356390500461,"Rumah Produksi Rempah Nusantara Kemeja merupakan UMKM fashion yang mengembangkan Kemeja Batik. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Kemeja Batik,2017,081123950968,cs49.rumah-produksi-rempah-nusantara-kemeja@umkm.id,Selasa-Minggu 09.00-20.00,WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003549.webp,https://cdn.umkmtumbuh.local/cover/umk003549.webp,true,2024-02-02,false,,,2024-02-02 05:14:35,2024-04-18 05:14:35
UMK003550,UMKM-2026-003550,PLK003550,ADM000070,LOK000651,AGRIBISNIS,MIKRO,KATU04,AKTIF,Sanggar Sejahtera Sambal,2263822855968,"Sanggar Sejahtera Sambal merupakan UMKM agribisnis yang mengembangkan Sambal Cabai Kering. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Sambal Cabai Kering,2017,089540085020,sales50.sanggar-sejahtera-sambal@umkm.id,Selasa-Minggu 09.00-20.00,Tokopedia,https://cdn.umkmtumbuh.local/logo/umk003550.webp,https://cdn.umkmtumbuh.local/cover/umk003550.webp,true,2026-03-11,false,,,2026-03-11 01:42:04,2026-04-05 01:42:04
UMK003551,UMKM-2026-003551,PLK003551,ADM000095,LOK000664,KULINER,MIKRO,KATU01,AKTIF,Lapak Sinar Baru Rengginang,1481181325870,"Lapak Sinar Baru Rengginang merupakan UMKM kuliner yang mengembangkan Rengginang Gurih. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Rengginang Gurih,2021,089841469227,halo-lapak-sinar-baru-rengginang@outlook.com,Selasa-Minggu 09.00-20.00,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk003551.webp,https://cdn.umkmtumbuh.local/cover/umk003551.webp,true,2025-12-09,false,,,2025-12-09 13:51:54,2026-03-01 13:51:54
UMK003552,UMKM-2026-003552,PLK003552,ADM000126,LOK000677,JASA,MIKRO,KATU05,AKTIF,Studio Rasa Nusantara Konsultasi,,"Studio Rasa Nusantara Konsultasi memproduksi dan memasarkan Konsultasi UMKM untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Konsultasi UMKM,2025,0895413944762,kemitraan-studio-rasa-nusantara-konsultasi@bisnis.id,By appointment melalui WhatsApp,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk003552.webp,https://cdn.umkmtumbuh.local/cover/umk003552.webp,true,2025-03-19,false,,,2025-03-19 18:59:42,2025-06-13 18:59:42
UMK003553,UMKM-2026-003553,PLK003553,ADM000073,LOK000690,KULINER,MIKRO,KATU01,AKTIF,Pawon Roti Hangat Kopi,2295193534286,Pawon Roti Hangat Kopi menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Kopi Susu Botol dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Kopi Susu Botol,2022,0821263070309,pawon-roti-hangat-kopi553@outlook.com,Produksi 05.00-11.00; order online 24 jam,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003553.webp,https://cdn.umkmtumbuh.local/cover/umk003553.webp,true,2024-07-24,false,,,2024-07-24 16:47:13,2024-10-18 16:47:13
UMK003554,UMKM-2026-003554,PLK003554,ADM000152,LOK000703,DIGITAL,KECIL,KATU08,AKTIF,Dapur Kue Tradisi Template,,"Dapur Kue Tradisi Template bergerak di bidang digital dengan produk utama Template Konten. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Template Konten,2022,0821989980225,usaha54.dapur-kue-tradisi-template@icloud.com,Remote by appointment,Google Business Profile;Website katalog,https://cdn.umkmtumbuh.local/logo/umk003554.webp,https://cdn.umkmtumbuh.local/cover/umk003554.webp,true,2025-02-27,false,,,2025-02-27 06:22:24,2025-06-04 06:22:24
UMK003555,UMKM-2026-003555,PLK003555,ADM000014,LOK000716,KRIYA,KECIL,KATU03,AKTIF,Koperasi Eco Craft Hiasan,1313189963379,"Koperasi Eco Craft Hiasan adalah usaha keluarga di sektor kriya. Produk utama Hiasan Meja Resin dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Hiasan Meja Resin,2012,082216654493,cs55.koperasi-eco-craft-hiasan@gmail.com,Produksi 08.00-15.00; pemesanan online 24 jam,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk003555.webp,https://cdn.umkmtumbuh.local/cover/umk003555.webp,true,2024-04-08,false,,,2024-04-08 12:06:50,2024-06-07 12:06:50
UMK003556,UMKM-2026-003556,PLK003556,ADM000036,LOK000729,PERDAGANGAN,MIKRO,KATU11,AKTIF,Depot Kriya Indah Paket,3328233636263,"Depot Kriya Indah Paket bergerak di bidang ritel dengan produk utama Paket Alat Kebersihan. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Paket Alat Kebersihan,2013,089577472409,depot-kriya-indah-paket.usaha@mail.com,Setiap hari 08.00-21.00,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003556.webp,https://cdn.umkmtumbuh.local/cover/umk003556.webp,true,2025-08-05,false,,,2025-08-05 12:03:35,2025-10-20 12:03:35
UMK003557,UMKM-2026-003557,PLK003557,ADM000136,LOK000742,AGRIBISNIS,MIKRO,KATU04,AKTIF,Galeri Tani Muda Madu,,"Galeri Tani Muda Madu adalah usaha keluarga di sektor agribisnis. Produk utama Madu Hutan dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Madu Hutan,2024,088121903232,admin.galeri-tani-muda-madu@mail.com,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003557.webp,https://cdn.umkmtumbuh.local/cover/umk003557.webp,true,2025-03-17,false,,,2025-03-17 13:55:35,2025-04-14 13:55:35
UMK003558,UMKM-2026-003558,PLK003558,ADM000050,LOK000755,KULINER,MIKRO,KATU01,AKTIF,Workshop Herbal Alami Rengginang,1345184389611,Workshop Herbal Alami Rengginang menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Rengginang Gurih dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Rengginang Gurih,2019,08211289092,kontak58.workshop-herbal-alami-rengginang@yahoo.co.id,Produksi 05.00-11.00; order online 24 jam,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003558.webp,https://cdn.umkmtumbuh.local/cover/umk003558.webp,true,2024-08-18,false,,,2024-08-18 11:17:42,2024-10-16 11:17:42
UMK003559,UMKM-2026-003559,PLK003559,ADM000108,LOK000768,AGRIBISNIS,MIKRO,KATU04,AKTIF,Kedai Susu Segar Telur,2152864924664,"Kedai Susu Segar Telur bergerak di bidang agribisnis dengan produk utama Telur Asin. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Telur Asin,2012,085673509524,info.kedai-susu-segar-telur@gmail.com,By appointment melalui WhatsApp,Tokopedia;Website katalog,https://cdn.umkmtumbuh.local/logo/umk003559.webp,https://cdn.umkmtumbuh.local/cover/umk003559.webp,true,2024-10-25,false,,,2024-10-25 23:03:44,2025-02-13 23:03:44
UMK003560,UMKM-2026-003560,PLK003560,ADM000138,LOK000781,KRIYA,MIKRO,KATU03,AKTIF,Toko Susu Segar Frame,1865699975476,Toko Susu Segar Frame menjalankan usaha kriya berbasis pesanan dan penjualan rutin. Produk unggulan Frame Foto Kayu dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Frame Foto Kayu,2014,0821288144830,usaha.toko-susu-segar-frame@umkm.id,Produksi 08.00-15.00; pemesanan online 24 jam,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk003560.webp,https://cdn.umkmtumbuh.local/cover/umk003560.webp,true,2024-03-04,false,,,2024-03-04 17:11:07,2024-04-06 17:11:07
UMK003561,UMKM-2026-003561,PLK003561,ADM000244,LOK000794,FASHION,MIKRO,KATU02,AKTIF,Rumah Kemasan Sejahtera Blouse,1471581550974,"Rumah Kemasan Sejahtera Blouse merupakan UMKM fashion yang mengembangkan Blouse Batik. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Blouse Batik,2017,0881737990152,cs.rumah-kemasan-sejahtera-blouse@umkm.id,Setiap hari 08.00-21.00,Shopee;Tokopedia,https://cdn.umkmtumbuh.local/logo/umk003561.webp,https://cdn.umkmtumbuh.local/cover/umk003561.webp,true,2026-02-23,false,,,2026-02-23 12:20:19,2026-04-17 12:20:19
UMK003562,UMKM-2026-003562,PLK003562,ADM000071,LOK000807,KRIYA,MIKRO,KATU03,AKTIF,Sentra Mandiri Macrame,9183390691012,Sentra Mandiri Macrame menjalankan usaha kriya berbasis pesanan dan penjualan rutin. Produk unggulan Macrame Wall Hanging dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Macrame Wall Hanging,2025,081255959517,halo-sentra-mandiri-macrame@mail.com,Senin-Jumat 08.00-16.00,Google Business Profile;Instagram,https://cdn.umkmtumbuh.local/logo/umk003562.webp,https://cdn.umkmtumbuh.local/cover/umk003562.webp,true,2025-07-28,false,,,2025-07-28 11:39:56,2025-11-02 11:39:56
UMK003563,UMKM-2026-003563,PLK003563,ADM000150,LOK000820,AGRIBISNIS,MIKRO,KATU04,AKTIF,Kios Catering Barokah Pupuk,1491366122963,"Kios Catering Barokah Pupuk merupakan UMKM agribisnis yang mengembangkan Pupuk Organik. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Pupuk Organik,2021,08524166977,sales-kios-catering-barokah-pupuk@outlook.com,Selasa-Minggu 09.00-20.00,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003563.webp,https://cdn.umkmtumbuh.local/cover/umk003563.webp,true,2025-07-02,false,,,2025-07-02 05:20:07,2025-08-13 05:20:07
UMK003564,UMKM-2026-003564,PLK003564,ADM000147,LOK000833,KULINER,MIKRO,KATU01,AKTIF,Warung Oleh-Oleh Solo Pastel,2104247862415,"Warung Oleh-Oleh Solo Pastel adalah usaha keluarga di sektor kuliner. Produk utama Pastel Frozen dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Pastel Frozen,2019,082268389264,sales-warung-oleh-oleh-solo-pastel@gmail.com,Selasa-Minggu 10.00-22.00,Instagram;WhatsApp Business;GoFood,https://cdn.umkmtumbuh.local/logo/umk003564.webp,https://cdn.umkmtumbuh.local/cover/umk003564.webp,true,2025-03-15,false,,,2025-03-15 17:14:28,2025-05-16 17:14:28
UMK003565,UMKM-2026-003565,PLK003565,ADM000123,LOK000846,PERDAGANGAN,MIKRO,KATU11,AKTIF,Bengkel Berkah Paket,2216839133014,"Bengkel Berkah Paket merupakan UMKM ritel yang mengembangkan Paket Sembako. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Paket Sembako,2022,0882192257201,bengkel-berkah-paket.cs@mail.com,Senin-Jumat 08.00-16.00,Tokopedia,https://cdn.umkmtumbuh.local/logo/umk003565.webp,https://cdn.umkmtumbuh.local/cover/umk003565.webp,true,2026-03-19,false,,,2026-03-19 19:53:41,2026-05-25 19:53:41
UMK003566,UMKM-2026-003566,PLK003566,ADM000167,LOK000859,JASA,KECIL,KATU05,AKTIF,Karya Pasar Rakyat Jasa,,Karya Pasar Rakyat Jasa menjalankan usaha jasa berbasis pesanan dan penjualan rutin. Produk unggulan Jasa Jahit Permak dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Jasa Jahit Permak,2016,085751963812,karya-pasar-rakyat-jasa566@mail.com,Senin-Sabtu 07.30-16.30,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003566.webp,https://cdn.umkmtumbuh.local/cover/umk003566.webp,true,2025-06-27,false,,,2025-06-27 03:38:42,2025-10-23 03:38:42
UMK003567,UMKM-2026-003567,PLK003567,,LOK000872,AGRIBISNIS,MIKRO,KATU04,MENUNGGU_VERIFIKASI,Rumah Produksi Snack Ceria Kopi,,"Rumah Produksi Snack Ceria Kopi adalah usaha keluarga di sektor agribisnis. Produk utama Kopi Robusta dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Kopi Robusta,2015,0888213530059,usaha-rumah-produksi-snack-ceria-kopi@yahoo.co.id,Produksi 08.00-15.00; pemesanan online 24 jam,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003567.webp,https://cdn.umkmtumbuh.local/cover/umk003567.webp,false,2025-09-28,false,,,2025-09-28 19:09:10,2025-11-24 19:09:10
UMK003568,UMKM-2026-003568,PLK003568,ADM000135,LOK000885,AGRIBISNIS,KECIL,KATU04,AKTIF,Sanggar Roti Hangat Sayur,3345854527059,"Sanggar Roti Hangat Sayur adalah usaha keluarga di sektor agribisnis. Produk utama Sayur Hidroponik dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Sayur Hidroponik,2012,082345602179,cs-sanggar-roti-hangat-sayur@yahoo.co.id,Toko 09.00-18.00; online 24 jam,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003568.webp,https://cdn.umkmtumbuh.local/cover/umk003568.webp,true,2025-08-21,false,,,2025-08-21 02:14:38,2025-09-17 02:14:38
UMK003569,UMKM-2026-003569,PLK003569,ADM000137,LOK000898,FASHION,KECIL,KATU02,AKTIF,Lapak Rajut Cantik Tas,,Lapak Rajut Cantik Tas menjalankan usaha fashion berbasis pesanan dan penjualan rutin. Produk unggulan Tas Rajut dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Tas Rajut,2020,0853547601489,kontak.lapak-rajut-cantik-tas@outlook.com,Setiap hari 10.00-22.00,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk003569.webp,https://cdn.umkmtumbuh.local/cover/umk003569.webp,true,2026-04-18,false,,,2026-04-18 13:29:05,2026-06-08 13:29:05
UMK003570,UMKM-2026-003570,PLK003570,ADM000215,LOK000911,KECANTIKAN,MIKRO,KATU06,AKTIF,Studio Pasar Rakyat Krim,1265460869355,"Studio Pasar Rakyat Krim adalah usaha keluarga di sektor kecantikan. Produk utama Krim Tangan Natural dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Krim Tangan Natural,2015,082396607937,studio-pasar-rakyat-krim570@umkm.id,Setiap hari 10.00-22.00,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk003570.webp,https://cdn.umkmtumbuh.local/cover/umk003570.webp,true,2025-09-30,false,,,2025-09-30 15:33:23,2025-11-05 15:33:23
UMK003571,UMKM-2026-003571,PLK003571,ADM000039,LOK000924,KULINER,MIKRO,KATU01,AKTIF,Pawon Berkah Kue,1475745694744,"Pawon Berkah Kue adalah usaha keluarga di sektor kuliner. Produk utama Kue Kering dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Kue Kering,2023,082378654396,pawon-berkah-kue.cs@outlook.com,Senin-Sabtu 08.00-17.00,Instagram,https://cdn.umkmtumbuh.local/logo/umk003571.webp,https://cdn.umkmtumbuh.local/cover/umk003571.webp,true,2025-03-22,false,,,2025-03-22 10:05:14,2025-05-29 10:05:14
UMK003572,UMKM-2026-003572,PLK003572,ADM000090,LOK000937,DIGITAL,MIKRO,KATU08,AKTIF,Dapur Mandiri Aplikasi,9183538649109,"Dapur Mandiri Aplikasi adalah usaha keluarga di sektor digital. Produk utama Aplikasi Kasir Sederhana dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Aplikasi Kasir Sederhana,2021,088164867972,dapur-mandiri-aplikasi572@mail.com,By appointment melalui WhatsApp,Google Business Profile;Website katalog,https://cdn.umkmtumbuh.local/logo/umk003572.webp,https://cdn.umkmtumbuh.local/cover/umk003572.webp,true,2025-03-10,false,,,2025-03-10 07:51:20,2025-05-30 07:51:20
UMK003573,UMKM-2026-003573,PLK003573,ADM000108,LOK000950,FASHION,MIKRO,KATU02,AKTIF,Koperasi Batik Lestari Scarf,1493444620640,Koperasi Batik Lestari Scarf menjalankan usaha fashion berbasis pesanan dan penjualan rutin. Produk unggulan Scarf Motif dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Scarf Motif,2019,081348611995,sales-koperasi-batik-lestari-scarf@bisnis.id,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,Shopee;Tokopedia;Instagram,https://cdn.umkmtumbuh.local/logo/umk003573.webp,https://cdn.umkmtumbuh.local/cover/umk003573.webp,true,2025-02-22,false,,,2025-02-22 01:10:54,2025-03-24 01:10:54
UMK003574,UMKM-2026-003574,PLK003574,ADM000182,LOK000963,KECANTIKAN,MIKRO,KATU06,AKTIF,Depot Tempe Murni Lulur,3104940466865,Depot Tempe Murni Lulur menjalankan usaha kecantikan berbasis pesanan dan penjualan rutin. Produk unggulan Lulur Tradisional dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Lulur Tradisional,2024,08586306240,kontak-depot-tempe-murni-lulur@yahoo.co.id,By appointment melalui WhatsApp,Shopee,https://cdn.umkmtumbuh.local/logo/umk003574.webp,https://cdn.umkmtumbuh.local/cover/umk003574.webp,true,2024-05-14,false,,,2024-05-14 11:58:48,2024-07-23 11:58:48
UMK003575,UMKM-2026-003575,PLK003575,ADM000156,LOK000976,KULINER,MIKRO,KATU01,AKTIF,Galeri Rempah Nusantara Krupuk,1216218596130,"Galeri Rempah Nusantara Krupuk adalah usaha keluarga di sektor kuliner. Produk utama Krupuk Ikan dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Krupuk Ikan,2015,081341689234,kontak75.galeri-rempah-nusantara-krupuk@umkm.id,Senin-Sabtu 06.30-16.00,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003575.webp,https://cdn.umkmtumbuh.local/cover/umk003575.webp,true,2025-05-27,false,,,2025-05-27 08:41:22,2025-06-05 08:41:22
UMK003576,UMKM-2026-003576,PLK003576,ADM000080,LOK000989,KULINER,KECIL,KATU01,AKTIF,Workshop Bumi Pangan Kacang,,"Workshop Bumi Pangan Kacang bergerak di bidang kuliner dengan produk utama Kacang Bawang. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Kacang Bawang,2020,088295868062,sales-workshop-bumi-pangan-kacang@mail.com,Setiap hari 08.00-21.00,Instagram,https://cdn.umkmtumbuh.local/logo/umk003576.webp,https://cdn.umkmtumbuh.local/cover/umk003576.webp,true,2024-10-16,false,,,2024-10-16 21:23:50,2024-11-19 21:23:50
UMK003577,UMKM-2026-003577,PLK003577,ADM000071,LOK001002,DIGITAL,MENENGAH,KATU08,AKTIF,Kedai Sinar Baru Aplikasi,2130218323495,"Kedai Sinar Baru Aplikasi merupakan UMKM digital yang mengembangkan Aplikasi Kasir Sederhana. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Aplikasi Kasir Sederhana,2016,082174925080,kedai-sinar-baru-aplikasi.halo@gmail.com,By appointment melalui WhatsApp,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk003577.webp,https://cdn.umkmtumbuh.local/cover/umk003577.webp,true,2026-02-28,false,,,2026-02-28 16:40:05,2026-04-11 16:40:05
UMK003578,UMKM-2026-003578,PLK003578,ADM000111,LOK001015,KRIYA,MIKRO,KATU03,AKTIF,Toko Kriya Indah Hampers,2245908079914,Toko Kriya Indah Hampers menjalankan usaha kriya berbasis pesanan dan penjualan rutin. Produk unggulan Hampers UMKM dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Hampers UMKM,2018,085359668876,admin-toko-kriya-indah-hampers@gmail.com,Setiap hari 08.00-21.00,WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003578.webp,https://cdn.umkmtumbuh.local/cover/umk003578.webp,true,2024-12-23,false,,,2024-12-23 08:19:25,2025-03-07 08:19:25
UMK003579,UMKM-2026-003579,PLK003579,ADM000091,LOK001028,KULINER,MIKRO,KATU01,AKTIF,Rumah Kemasan Roti Hangat Bakpia,2252895431099,"Rumah Kemasan Roti Hangat Bakpia adalah usaha keluarga di sektor kuliner. Produk utama Bakpia Mini dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Bakpia Mini,2024,08982223019,rumah-kemasan-roti-hangat-bakpia579@yahoo.co.id,Produksi 05.00-11.00; order online 24 jam,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk003579.webp,https://cdn.umkmtumbuh.local/cover/umk003579.webp,true,2026-02-07,false,,,2026-02-07 02:28:47,2026-04-01 02:28:47
UMK003580,UMKM-2026-003580,PLK003580,ADM000088,LOK001041,KRIYA,MIKRO,KATU03,AKTIF,Sentra Oleh-Oleh Solo Tempat,,"Sentra Oleh-Oleh Solo Tempat adalah usaha keluarga di sektor kriya. Produk utama Tempat Tisu Kayu dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Tempat Tisu Kayu,2024,08572504538,sentra-oleh-oleh-solo-tempat.kemitraan@outlook.com,Setiap hari 10.00-22.00,Shopee;Tokopedia;Instagram,https://cdn.umkmtumbuh.local/logo/umk003580.webp,https://cdn.umkmtumbuh.local/cover/umk003580.webp,true,2024-03-29,false,,,2024-03-29 12:48:05,2024-07-10 12:48:05
UMK003581,UMKM-2026-003581,PLK003581,ADM000079,LOK001054,KULINER,MIKRO,KATU01,AKTIF,Kios Pasar Rakyat Peyek,3169682370545,"Kios Pasar Rakyat Peyek bergerak di bidang kuliner dengan produk utama Peyek Kacang. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Peyek Kacang,2018,088849365246,kios-pasar-rakyat-peyek.kemitraan@icloud.com,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003581.webp,https://cdn.umkmtumbuh.local/cover/umk003581.webp,true,2024-05-01,false,,,2024-05-01 03:37:13,2024-05-02 03:37:13
UMK003582,UMKM-2026-003582,PLK003582,ADM000179,LOK001067,KULINER,MIKRO,KATU01,AKTIF,Warung Maju Jaya Dimsum,3179723357188,"Warung Maju Jaya Dimsum bergerak di bidang kuliner dengan produk utama Dimsum Ayam. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Dimsum Ayam,2025,085524833047,warung-maju-jaya-dimsum582@bisnis.id,Selasa-Minggu 10.00-22.00,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003582.webp,https://cdn.umkmtumbuh.local/cover/umk003582.webp,true,2025-07-15,false,,,2025-07-15 17:38:58,2025-08-09 17:38:58
UMK003583,UMKM-2026-003583,PLK003583,ADM000038,LOK001080,AGRIBISNIS,KECIL,KATU04,AKTIF,Bengkel Tani Muda Bibit,3192482925783,"Bengkel Tani Muda Bibit memproduksi dan memasarkan Bibit Cabai untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Bibit Cabai,2025,089839955140,bengkel-tani-muda-bibit583@umkm.id,Setiap hari 08.00-21.00,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003583.webp,https://cdn.umkmtumbuh.local/cover/umk003583.webp,true,2024-05-19,false,,,2024-05-19 05:41:05,2024-06-18 05:41:05
UMK003584,UMKM-2026-003584,PLK003584,ADM000239,LOK001093,KULINER,MIKRO,KATU01,AKTIF,Karya Herbal Alami Sirup,,"Karya Herbal Alami Sirup bergerak di bidang kuliner dengan produk utama Sirup Jahe. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Sirup Jahe,2016,085379795428,usaha-karya-herbal-alami-sirup@bisnis.id,Produksi 05.00-11.00; order online 24 jam,Tokopedia;Website katalog,https://cdn.umkmtumbuh.local/logo/umk003584.webp,https://cdn.umkmtumbuh.local/cover/umk003584.webp,true,2024-10-26,false,,,2024-10-26 12:34:53,2024-11-28 12:34:53
UMK003585,UMKM-2026-003585,PLK003585,ADM000091,LOK001106,KRIYA,MIKRO,KATU03,AKTIF,Rumah Produksi Rajut Cantik Anyaman,3313915947000,Rumah Produksi Rajut Cantik Anyaman menjalankan usaha kriya berbasis pesanan dan penjualan rutin. Produk unggulan Anyaman Bambu dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Anyaman Bambu,2014,085142717892,usaha85.rumah-produksi-rajut-cantik-anyaman@umkm.id,Produksi 08.00-15.00; pemesanan online 24 jam,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk003585.webp,https://cdn.umkmtumbuh.local/cover/umk003585.webp,true,2026-03-20,false,,,2026-03-20 04:42:51,2026-04-25 04:42:51
UMK003586,UMKM-2026-003586,PLK003586,ADM000110,LOK001119,KECANTIKAN,MIKRO,KATU06,AKTIF,Sanggar Berkah Hair,1426209390394,"Sanggar Berkah Hair bergerak di bidang kecantikan dengan produk utama Hair Tonic Herbal. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Hair Tonic Herbal,2016,082217812165,info.sanggar-berkah-hair@bisnis.id,Toko 09.00-18.00; online 24 jam,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk003586.webp,https://cdn.umkmtumbuh.local/cover/umk003586.webp,true,2025-10-22,false,,,2025-10-22 06:52:52,2025-11-19 06:52:52
UMK003587,UMKM-2026-003587,PLK003587,ADM000010,LOK001132,KRIYA,MIKRO,KATU03,AKTIF,Lapak Berkah Hampers,9134017501143,"Lapak Berkah Hampers adalah usaha keluarga di sektor kriya. Produk utama Hampers UMKM dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Hampers UMKM,2012,089754868133,lapak-berkah-hampers.kemitraan@umkm.id,Senin-Jumat 08.00-16.00,Instagram,https://cdn.umkmtumbuh.local/logo/umk003587.webp,https://cdn.umkmtumbuh.local/cover/umk003587.webp,true,2024-03-07,false,,,2024-03-07 19:42:56,2024-04-07 19:42:56
UMK003588,UMKM-2026-003588,PLK003588,ADM000246,LOK001145,FASHION,MIKRO,KATU02,AKTIF,Studio Kriya Indah Totebag,3145888271566,Studio Kriya Indah Totebag menjalankan usaha fashion berbasis pesanan dan penjualan rutin. Produk unggulan Totebag Kanvas dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Totebag Kanvas,2022,085844171216,halo.studio-kriya-indah-totebag@icloud.com,Setiap hari 10.00-22.00,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk003588.webp,https://cdn.umkmtumbuh.local/cover/umk003588.webp,true,2024-05-23,false,,,2024-05-23 07:33:24,2024-08-10 07:33:24
